"800","826 N 8TH STREET, IA, ESTHERVILLE, 51334","No_Match"
"1317","6414 NE BOTHELL WAY, WA, KENMORE, 98028","No_Match"
"801","22401 LAKE SHORE BLVD, OH, EUCLID, 44123","No_Match"
"1316","301 FISHER STREET BLDG 0468, MS, KEESLER AFB, 39534","No_Match"
"1315","301 FISHER ST BLDG 0468, MS, KEESLER AFB, 39534","No_Match"
"1314","1730 FRONT STREET, NY, KEESEVILLE, 12944","No_Match"
"159","148 EAST MAIN ST, OH, BARNESVILLE, 43713","No_Match"
"1313","440 WEST ST, NH, KEENE, 03431","No_Match"
"158","2D MDSS/SGSM, 243 CURTISS ROAD, SUITE 101, LA, BARKSDALE AFB, 71110","No_Match"
"1312","581 KEARNY AVE, NJ, KEARNY, 07032","No_Match"
"157","ZAYED-BLOOMBERG BUILDING, M2125, 1800 ORLEANS STREET, MD, BALTIMORE, 21287","No_Match"
"1311","2516 SECOND AVE., NE, KEARNEY, 68847","No_Match"
"156","601 NORTH CAROLINE STREET, SUITE 1006, MD, BALTIMORE, 21287","No_Match"
"1310","2706 2ND AVENUE, SUITE A, NE, KEARNEY, 68847","No_Match"
"155","9616 HARFORD ROAD, MD, BALTIMORE, 21234","No_Match"
"154","401 NORTH BROADWAY, SUITE 1001, MD, BALTIMORE, 21231","No_Match"
"152","4020 EASTERN AVENUE, MD, BALTIMORE, 21224","No_Match"
"153","4940 EASTERN AVENUE, BMO BUILDING, ROOM 01-0154, MD, BALTIMORE, 21224","No_Match"
"150","AT MONUMENT STREET, 1810 E. MONUMENT STREET, MD, BALTIMORE, 21205","No_Match"
"1728","MOODY AFB, 3278 MITCHELL BLVD, GA, MOODY AFB, 31699","No_Match"
"151","2805 NORTH POINT RD, MD, BALTIMORE, 21222","No_Match"
"1729","2018 S I-35 SERVICE RD, OK, MOORE, 73160","No_Match"
"1726","605 EAST MIAMI ROAD, STE 100, CO, MONTROSE, 81401","No_Match"
"2858","1035 E WILCOX, MI, WHITE CLOUD, 49349","No_Match"
"1727","30 W MEDICAL DRIVE, UT, MONUMENT VALLEY, 84536","No_Match"
"2857","8385 DIVISION ROAD, OR, WHITE CITY, 97503","No_Match"
"1724","2037 VERDUGO BLVD., CA, MONTROSE, 91020","No_Match"
"2209","KFH O/P HOSPITAL PHARMACY #123, 901 NEVIN AVE, MOB ADDITION, CA, RICHMOND, 94801","No_Match"
"1725","800 S 3RD STREET, CO, MONTROSE, 81401","No_Match"
"2208","44 MAIN STREET, SUITE 201, VT, RICHFORD, 05476","No_Match"
"2859","116 N. MAIN, IL, WHITE HALL, 62092","No_Match"
"1722","135 E BROADWAY, MN, MONTICELLO, 55362","No_Match"
"2207","1000 N MAIN ST, UT, RICHFIELD, 84701","No_Match"
"2854","1456 SOUTH STREET, WY, WHEATLAND, 82201","No_Match"
"1723","801 LOYALSOCK AVENUE, PA, MONTOURSVILLE, 17754","No_Match"
"2206","3313 ESSEX DRIVE, STE 200, TX, RICHARDSON, 75082","No_Match"
"2853","8300 W 38TH AVE, SUITE T2-105, CO, WHEAT RIDGE, 80033","No_Match"
"1720","1799 DOUGLAS RD, IL, MONTGOMERY, 60538","No_Match"
"2205","1700 W. STOUT STREET, WI, RICE LAKE, 54868","No_Match"
"2856","1075 HIGHWAY 96 EAST, MN, WHITE BEAR LAKE, 55127","No_Match"
"1721","419 E 1ST ST, IA, MONTICELLO, 52310","No_Match"
"2204","CLINIC PHARMACY, 300 OCEAN AVENUE, MA, REVERE, 02151","No_Match"
"2855","230 ROWE ST, OR, WHEELER, 97147","No_Match"
"2203","1890 METRO CENTER DRIVE, VA, RESTON, 20190","No_Match"
"2850","4401 WADSWORTH BLVD., CO, WHEAT RIDGE, 80033","No_Match"
"2202","6 N CLARK, P O BOX 497, WA, REPUBLIC, 99166","No_Match"
"2201","1412 SW 43RD STREET, SUITE 120B, WA, RENTON, 98057","No_Match"
"2852","DBA KAISER PERMANENTE WHEATRIDGE PHARMACY, 4803 WARD RD, CO, WHEAT RIDGE, 80033","No_Match"
"2200","3901 NE 4TH ST, STE 102A, WA, RENTON, 98056","No_Match"
"2851","6650 W 38TH AVE, CO, WHEAT RIDGE, 80033","No_Match"
"2220","570 PALOMINO TRAIL, PO BOX 1190, CO, RIDGWAY, 81432","No_Match"
"2221","ATTN: PHARMACY, 501 AIRPORT ROAD, CO, RIFLE, 81650","No_Match"
"1329","100 HOSPITAL DRIVE, PO BOX 100, ID, KETCHUM, 83340","No_Match"
"1328","841 OLD WINSTON ROAD, SUITE 93, NC, KERNERSVILLE, 27284","No_Match"
"1325","25605 104TH AVE SE, WA, KENT, 98030","No_Match"
"1324","403 E. MEEKER ST., SUITE 300, WA, KENT, 98030","No_Match"
"169","4747 S SHERWOOD FOREST, LA, BATON ROUGE, 70816","No_Match"
"1327","6020 KALAMAZOO AVE. SE, MI, KENTWOOD, 49508","No_Match"
"1326","18230 E VALLEY HWY, SUITE #187, WA, KENT, 98032","No_Match"
"1321","3805 80TH ST., WI, KENOSHA, 53142","No_Match"
"166","ATTN PHARMACY, 321 MITCHELL AVENUE, IN, BATESVILLE, 47006","No_Match"
"165","3000 HOSPITAL DRIVE, OH, BATAVIA, 45103","No_Match"
"1320","3207 80TH STREET, SUITE 100, WI, KENOSHA, 53142","No_Match"
"168","4890 BLUEBONNET BLVD., LA, BATON ROUGE, 70809","No_Match"
"1323","26004 104TH AVENUE S.E., WA, KENT, 98030","No_Match"
"167","3550 GOVERNMENT ST, LA, BATON ROUGE, 70806","No_Match"
"1322","25680 104TH AVE SE, WA, KENT, 98030","No_Match"
"1717","724 HIGHWAY 7 E, MN, MONTEVIDEO, 56265","No_Match"
"409","5100 PRAIRIE PARKWAY STE 106, IA, CEDAR FALLS, 50613","No_Match"
"161","DBA CORNER PHARMACY, 102 WEST MAIN ST, OH, BARNESVILLE, 43713","No_Match"
"1718","EAST HIGHWAY 262, P. O. BOX 130, UT, MONTEZUMA CREEK, 84534","No_Match"
"408","108 WEST 1325 NORTH, UT, CEDAR CITY, 84721","No_Match"
"162","7000 UULA STREET, PO BOX 29, AK, BARROW, 99723","No_Match"
"1719","6680 ATLANTA HWY, AL, MONTGOMERY, 36117","No_Match"
"163","693 BAINBRIDGE ST, IL, BARRY, 62312","No_Match"
"164","6697 STAGE ROAD, TN, BARTLETT, 38134","No_Match"
"1330","201 N. WASHINGTON AVE, PO BOX 6464, ID, KETCHUM, 83340","No_Match"
"2849","474 WASHINGTON ST., MA, WEYMOUTH, 02188","No_Match"
"1713","2103 SOUTH ATLANTIC BOULEVARD, CA, MONTEREY PARK, 91754","No_Match"
"405","300 AMERICAN STREET, PA, CATASAUQUA, 18032","No_Match"
"2848","CANCER CENTER PHARMACY, 2330 SHAWNEE MISSION PARKWAY, KS, WESTWOOD, 66205","No_Match"
"2219","311 ST. NICHOLAS AVENUE, NY, RIDGEWOOD, 11385","No_Match"
"1714","23625 HOLMAN HWY, PO BOX HH, CA, MONTEREY, 93940","No_Match"
"404","20353 LAKE CHABOT RD, STE #101, CA, CASTRO VALLEY, 94546","No_Match"
"2847","4 GARTON PLAZA, WV, WESTON, 26452","No_Match"
"1715","473 CABRILLO STREET, STE A1A, CA, MONTEREY, 93944","No_Match"
"407","102 DIVISION AVENUE S, ND, CAVALIER, 58220","No_Match"
"2846","3501 CRANBERRY BOULEVARD, WI, WESTON, 54476","No_Match"
"1716","6280 HIGHWAY 129, PO BOX 37, LA, MONTEREY, 71354","No_Match"
"406","33975 DATE PALM DR, CA, CATHEDRAL CITY, 92234","No_Match"
"160","639 W MAIN ST, OH, BARNESVILLE, 43713","No_Match"
"2845","2 NORTH CASS AVE, IL, WESTMONT, 60559","No_Match"
"2216","6900 FOREST AVENUE, SUITE 100, VA, RICHMOND, 23230","No_Match"
"401","25 WEST MAIN STREET, P.O. BOX 556, UT, CASTLE DALE, 84513","No_Match"
"2844","DBA KAISER-PERMANENTE PHARMACY, 11245 HURON ST, CO, WESTMINSTER, 80234","No_Match"
"2215","T/A BREMO PHARMACY INC, 2024 STAPLES MILL RD, VA, RICHMOND, 23230","No_Match"
"1710","610 E. FRANKLIN STREET, NC, MONROE, 28112","No_Match"
"400","ADMIN OFFICER, 425 7TH ST NW, MN, CASS LAKE, 56633","No_Match"
"2843","8226 NORTH MERRIMAN ROAD, MI, WESTLAND, 48185","No_Match"
"2218","7752 WEST MAIN STREET, P.O. BOX 2188, SC, RIDGELAND, 29936","No_Match"
"1711","17788 147TH ST SE, WA, MONROE, 98272","No_Match"
"403","20103 LAKE CHABOT RD, CA, CASTRO VALLEY, 94546","No_Match"
"2842","243 E BROAD STREET, NJ, WESTFIELD, 07090","No_Match"
"2217","SUITE 2200, P.O.BOX 842022, VA, RICHMOND, 23284","No_Match"
"1712","19200 N KELSEY ST, WA, MONROE, 98272","No_Match"
"402","4318 TRAIL BOSS DR, CO, CASTLE ROCK, 80104","No_Match"
"2841","1115 SOUTH AVENUE W,, NJ, WESTFIELD, 07090","No_Match"
"2212","1510 N. 28TH STREET, SUITE 100, VA, RICHMOND, 23223","No_Match"
"2840","224 POST RD, UNIT 7, RI, WESTERLY, 02891","No_Match"
"2211","793 EASTERN BY-PASS, STE G-1, KY, RICHMOND, 40475","No_Match"
"2214","5801 BREMO ROAD, VA, RICHMOND, 23226","No_Match"
"2213","3715 MECHANICSVILLE TURNPIKE, VA, RICHMOND, 23223","No_Match"
"824","4910B FAIRFIELD ROAD, PA, FAIRFIELD, 17320","No_Match"
"825","2 SOUTH GREENO RD, AL, FAIRHOPE, 36532","No_Match"
"822","2000 D SOUTH MAIN STREET, PO BOX 1027, IA, FAIRFIELD, 52556","No_Match"
"823","3000 MACK ROAD, ATTENTION PHARMACY LOWER LEVEL, OH, FAIRFIELD, 45014","No_Match"
"828","100 TER HEUN DRIVE, MA, FALMOUTH, 02540","No_Match"
"829","105 DAVIS STRAITS, MA, FALMOUTH, 02540","No_Match"
"826","1620 PRESIDENT AVENUE, MA, FALL RIVER, 02720","No_Match"
"827","369 PLYMOUTH AVE, MA, FALL RIVER, 02721","No_Match"
"179","180 CENTRAL AVE, P.O. 880, ND, BEACH, 58621","No_Match"
"178","PHARMACY DEPARTMENT, 301 EAST MAIN STREET, NY, BAYSHORE, 11706","No_Match"
"177","36745 AIKEN RD., WI, BAYFIELD, 54814","No_Match"
"176","1900 COLUMBUS AVENUE, MI, BAY CITY, 48708","No_Match"
"820","10580 ARROWHEAD DRIVE, VA, FAIRFAX, 22030","No_Match"
"821","1300 WEST BURLINGTON AVENUE, IA, FAIRFIELD, 52556","No_Match"
"2836","900 WASHINGTON ROAD, NY, WEST POINT, 10996","No_Match"
"1704","2230 27TH AVENUE WEST, SUITE 2, MT, MISSOULA, 59804","No_Match"
"418","10820 183RD ST FL 1, CA, CERRITOS, 90703","No_Match"
"170","13707 COURSEY BLVD. STE B, LA, BATON ROUGE, 70817","No_Match"
"2835","2 THAYER RD, NY, WEST POINT, 10996","No_Match"
"1705","6120 S HIGHWAY 6, TX, MISSOURI CITY, 77459","No_Match"
"417","20311 OLD HIGHWAY 9 SW, WA, CENTRALIA, 98531","No_Match"
"171","363 FREMONT ST., SUITE 111, MI, BATTLE CREEK, 49017","No_Match"
"2838","3730 WEST 4700 SOUTH, UT, WEST VALLEY CITY, 84118","No_Match"
"1702","UNIVERSITY OF MONTANA, 634 EDDY AVENUE, MT, MISSOULA, 59801","No_Match"
"416","2424 NORTH MAIN STREET, MI, CENTRAL LAKE, 49622","No_Match"
"2837","119 N VINE, IA, WEST UNION, 52175","No_Match"
"1703","401 WEST RAILROAD, MT, MISSOULA, 59802","No_Match"
"415","1414 16TH STREET, NE, CENTRAL CITY, 68826","No_Match"
"1708","4860 RUCKER RD #1, VA, MONETA, 24121","No_Match"
"174","200 SOUTH WENONA STREET, MI, BAY CITY, 48706","No_Match"
"2839","4052 W PIONEER PKWY, SUITE 111, UT, WEST VALLEY CITY, 84120","No_Match"
"1709","1000 WEST HARLEM AVENUE, IL, MONMOUTH, 61462","No_Match"
"175","4175 NORTH EUCLID AVENUE, MI, BAY CITY, 48706","No_Match"
"1706","3948 AIRPORT BLVD, AL, MOBILE, 36608","No_Match"
"172","111 N MAIN AVE, PO BOX 848, MN, BAUDETTE, 56623","No_Match"
"1707","4601 DALE ROAD, 1ST FLOOR, CA, MODESTO, 95356","No_Match"
"419","DBA BENGAL PHARMACY AT CHALLIS, 609 CLINIC RD, ID, CHALLIS, 83226","No_Match"
"173","13060 ISLE DR, MN, BAXTER, 56425","No_Match"
"410","STUDENT HEALTH CTR UNIV OF N IOWA, 23RD ST, IA, CEDAR FALLS, 50614","No_Match"
"2830","482 WEST NAVAJO, SUITE A, IN, WEST LAFAYETTE, 47906","No_Match"
"819","PO BOX 366, 1275 ALLENDALE-FAIRFAX HWY, SC, FAIRFAX, 29827","No_Match"
"2832","3 AIRPORT RD, NH, WEST LEBANON, 03784","No_Match"
"1700","2510 SOUTH RESERVE STREET, MT, MISSOULA, 59801","No_Match"
"414","552 MONTAUK HIGHWAY, NY, CENTER MORICHES, 11934","No_Match"
"2831","HEINE PHARMACY BUILDING RM 118, 575 STADIUM MALL DRIVE, IN, WEST LAFAYETTE, 47907","No_Match"
"1701","1315 WYOMING STE B, MT, MISSOULA, 59801","No_Match"
"413","215 W MAIN ST, P.O.BOX 1044, CO, CEDAREDGE, 81413","No_Match"
"2834","2939 FOREST HILL BLVD, FL, WEST PALM BEACH, 33406","No_Match"
"412","3325 16TH AVENUE SW, IA, CEDAR RAPIDS, 52404","No_Match"
"2833","2601 NORTH 7TH ST, SUITE 500, LA, WEST MONROE, 71291","No_Match"
"411","710 N. BELL BLVD, TX, CEDAR PARK, 78613","No_Match"
"811","1321 COLBY AVENUE, C WING 1ST FLOOR, WA, EVERETT, 98201","No_Match"
"1307","PO BOX 368, AZ, KAYENTA, 86033","No_Match"
"812","4919 EVERGREEN WAY, WA, EVERETT, 98203","No_Match"
"1306","1461 SOUTH HURON ROAD, MI, KAWKAWLIN, 48631","No_Match"
"813","1019 112TH STREET SW, WA, EVERETT, 98204","No_Match"
"1309","211 W 33RD ST, NE, KEARNEY, 68845","No_Match"
"814","2000 W. MARINE VIEW DRIVE, WA, EVERETT, 98207","No_Match"
"1308","326 NORTH MAIN, UT, KAYSVILLE, 84037","No_Match"
"815","1920 100TH ST SE, BUILDING B, WA, EVERETT, 98208","No_Match"
"816","1650 COWLES ST, AK, FAIRBANKS, 99701","No_Match"
"817","PHARMACY SERVICES, 1717 WEST COWLES STREET, AK, FAIRBANKS, 99701","No_Match"
"818","ATTN: MEDICAL SUPPLY OFFICER, 701 HOSPITAL LOOP/SUITE 40, WA, FAIRCHILD AFB, 99011","No_Match"
"188","14600 SW MURRAY SCHOLLS DR #201, OR, BEAVERTON, 97007","No_Match"
"187","BEAVERTON PHARMACY, 4855 SW WESTERN AVENUE, OR, BEAVERTON, 97005","No_Match"
"1301","200 CONWAY DRIVE, MT, KALISPELL, 59901","No_Match"
"189","419 MAIN ST, PO BOX 66, IA, BEDFORD, 50833","No_Match"
"1300","40 W IDAHO ST, MT, KALISPELL, 59901","No_Match"
"1303","1310 S CANNON BLVD, NC, KANNAPOLIS, 28083","No_Match"
"1302","14 E CENTER ST, UT, KANAB, 84741","No_Match"
"1305","7739 STATE AVE, KS, KANSAS CITY, 66112","No_Match"
"810","EVERETT-NORTH PHARMACY, 1424 BROADWAY, WA, EVERETT, 98201","No_Match"
"1304","2015 W 39TH, KS, KANSAS CITY, 66103","No_Match"
"2827","6401-4 PLATT AVE, CA, WEST HILLS, 91307","No_Match"
"427","1718 N FORDHAM BLVD., NC, CHAPEL HILL, 27514","No_Match"
"2826","BLDG 94043 RM 1112, 94043 LOOP RD, TX, WEST FORT HOOD, 76544","No_Match"
"426","101 MANNING DRIVE, CB #7600, NC, CHAPEL HILL, 27514","No_Match"
"180","15301 WARREN SHINGLE RD, CA, BEALE AFB, 95903","No_Match"
"2825","1100 13TH AVENUE EAST, ND, WEST FARGO, 58078","No_Match"
"429","12557 RAVENWOOD DRIVE, STE 112, OH, CHARDON, 44024","No_Match"
"181","1120 PULASKI HIGHWAY, DE, BEAR, 19701","No_Match"
"2824","34 HOPE PLAZA, NY, WEST COXSACKIE, 12192","No_Match"
"428","CB #1530 DANIELS BUILDING, 207 SOUTH RD, NC, CHAPEL HILL, 27599","No_Match"
"182","501 COURT STREET, NE, BEATRICE, 68310","No_Match"
"183","708 HIGHWAY 70 EAST OTWAY, NC, BEAUFORT, 28516","No_Match"
"184","ATTENTION: PHARMACY DEPARTMENT, 1 PINCKNEY BOULEVARD, SC, BEAUFORT, 29902","No_Match"
"2829","7794 S REDWOOD RD, UT, WEST JORDAN, 84084","No_Match"
"185","BEAVER CAMPUS/PHARMACY DEPT, 1000 DUTCH RIDGE ROAD, PA, BEAVER, 15009","No_Match"
"2828","8212 SANTA MONICA BVLD., CA, WEST HOLLYWOOD, 90046","No_Match"
"186","98 N MAIN ST, PO BOX 1438, UT, BEAVER, 84713","No_Match"
"809","2930 MAPLE ST, WA, EVERETT, 98201","No_Match"
"808","2615 BROADWAY, WA, EVERETT, 98201","No_Match"
"421","1713 W. SPRINGFIELD, IL, CHAMPAIGN, 61821","No_Match"
"420","201 N MAIN ST, SD, CHAMBERLAIN, 57325","No_Match"
"2823","3685-A LEAPHART ROAD, SC, WEST COLUMBIA, 29169","No_Match"
"423","300 LAKE DRIVE EAST, MN, CHANHASSEN, 55317","No_Match"
"2822","1201 W AGENCY ROAD, IA, WEST BURLINGTON, 52655","No_Match"
"422","201 HIGHWAY 31 EAST, P O BOX 400, TX, CHANDLER, 75758","No_Match"
"2821","6777 WEST MAPLE RD, MI, WEST BLOOMFIELD, 48322","No_Match"
"425","101 MANNING DRIVE, CB #7600, NC, CHAPEL HILL, 27514","No_Match"
"2820","32733 EILAND BLVD SUITE 103, FL, WESLEY CHAPEL, 33545","No_Match"
"424","BLDG 9503 HAWK RD RM 9503-11, NM, CHAPARRAL, 88021","No_Match"
"116","300 SOUTH PERRY STREET, IN, ATTICA, 47918","No_Match"
"843","4151 45TH ST SO, ND, FARGO, 58104","No_Match"
"117","620 E JACKSON STREET, IL, AUBURN, 62615","No_Match"
"842","4255 30TH AVE S, ND, FARGO, 58104","No_Match"
"114","2 BAYSHORE PLAZA, HWY 36, NJ, ATLANTIC HIGHLANDS, 07716","No_Match"
"841","5225 23RD AVE S, ND, FARGO, 58104","No_Match"
"115","507 CHESTNUT STREET, IA, ATLANTIC, 50022","No_Match"
"840","1401 33RD STREET SOUTHWEST, ND, FARGO, 58103","No_Match"
"112","1100 LAKE HEARN DRIVE NE, GA, ATLANTA, 30342","No_Match"
"113","11899 M-32, PO BOX 850, MI, ATLANTA, 49709","No_Match"
"110","3740 CASCADE RD SW, GA, ATLANTA, 30331","No_Match"
"111","CUMBERLAND MED OFFICE PHARMACY, 2525 CUMBERLAND PARKWAY, GA, ATLANTA, 30339","No_Match"
"2254","5666 E. STATE STREET, IL, ROCKFORD, 61108","No_Match"
"2253","2323 CHARLES STREET, IL, ROCKFORD, 61104","No_Match"
"2252","1319 10TH STREET, IA, ROCK VALLEY, 51247","No_Match"
"849","2800-18 RAEFORD RD, NC, FAYETTEVILLE, 28303","No_Match"
"2251","70 GATEWAY BLVD, WY, ROCK SPRINGS, 82901","No_Match"
"848","238 S MAIN, PO BOX 188, IA, FAYETTE, 52142","No_Match"
"2250","106 N. BOONE STREET, IA, ROCK RAPIDS, 51246","No_Match"
"847","1716 TEMPLE AVE N, AL, FAYETTE, 35555","No_Match"
"846","165 N UNIVERSITY AVE RM 102, UT, FARMINGTON, 84025","No_Match"
"118","150 GRANT AVENUE, NY, AUBURN, 13021","No_Match"
"845","111 FRANKLIN HEALTH COMMONS, ME, FARMINGTON, 04938","No_Match"
"119","126  AUBURN  AVENUE, SUITE  104, WA, AUBURN, 98002","No_Match"
"844","5675 26TH AVE SOUTH SUITE 136A, ND, FARGO, 58104","No_Match"
"2897","616 E 13TH STREET, P O BOX 279, IN, WINAMAC, 46996","No_Match"
"435","200 HAWTHORNE ROAD, NC, CHARLOTTE, 28204","No_Match"
"2898","41 S MAIN, IL, WINCHESTER, 62694","No_Match"
"436","2516 CENTRAL AVE, NC, CHARLOTTE, 28205","No_Match"
"2899","10 EAST MAY STREET, GA, WINDER, 30680","No_Match"
"2248","725 CHERRY ROAD, SUITE 103, SC, ROCK HILL, 29732","No_Match"
"433","DBA FRUTH PHCY OAKWOOD RD, 864 OAKWOOD RD, WV, CHARLESTON, 25314","No_Match"
"2249","PHARMACY, ROCK ISLAND ARSENAL, IL, ROCK ISLAND, 61299","No_Match"
"434","1300 B EAST BLVD, NC, CHARLOTTE, 28203","No_Match"
"2893","3001 NORTH CAROLINA HWY 42 W, NC, WILSON, 27893","No_Match"
"2246","PO BOX 777, ATTN: SUPERVISING PHARMACIST, NY, ROCK HILL, 12775","No_Match"
"431","655 WASHINGTON ST. W, WV, CHARLESTON, 25302","No_Match"
"2894","1601 FOREST HILLS ROAD, NC, WILSON, 27893","No_Match"
"2247","2707 CELANESE RD., SC, ROCK HILL, 29732","No_Match"
"432","6097 SISSONVILLE DRIVE, WV, CHARLESTON, 25312","No_Match"
"2895","2097 WILTON DR, FL, WILTON MANORS, 33305","No_Match"
"2244","2613 WEST HENRIETTA ROAD, C/O PHARMACY, NY, ROCHESTER, 14623","No_Match"
"2896","1150 NE 26TH ST, FL, WILTON MANORS, 33305","No_Match"
"2245","601 ELMWOOD AVENUE BOX 638, OUTPATIENT PHARMACY, NY, ROCHESTER, 14642","No_Match"
"430","1901 COURT AVE, IA, CHARITON, 50049","No_Match"
"439","4390 COLWICK RD, NC, CHARLOTTE, 28211","No_Match"
"437","1715 SHARON ROAD WEST, NC, CHARLOTTE, 28210","No_Match"
"438","7701 SHARON LAKES RD, SUITE H, NC, CHARLOTTE, 28210","No_Match"
"125","29709 B STREET, BUILDING T ROOM 104, GA, AUGUSTA, 30905","No_Match"
"830","737 BROADWAY, ND, FARGO, 58102","No_Match"
"126","3204 PEACH ORCHARD ROAD, GA, AUGUSTA, 30906","No_Match"
"127","4315 BELAIR FRONTAGE ROAD, GA, AUGUSTA, 30909","No_Match"
"832","NDSU, 301 NP AVENUE, ND, FARGO, 58102","No_Match"
"128","1120 15TH STREET, ROOM BI-2101, GA, AUGUSTA, 30912","No_Match"
"831","DBA: THE MEDICINE SHOPPE, 2800 NORTH BROADWAY, ND, FARGO, 58102","No_Match"
"121","17500 SE 392ND ST, WA, AUBURN, 98092","No_Match"
"122","501 HAVENDALE BLVD, FL, AUBURNDALE, 33823","No_Match"
"123","301 HAVENDALE BLVD, FL, AUBURNDALE, 33823","No_Match"
"124","109 N MARKET ST, IA, AUDUBON, 50025","No_Match"
"2892","404 NASH STREET EAST, NC, WILSON, 27893","No_Match"
"2263","SONOMA STATE UNIVERSITY, 1801 EAST COTATI AVENUE, CA, ROHNERT PARK, 94928","No_Match"
"838","1532 32ND AVENUE SOUTH, ND, FARGO, 58103","No_Match"
"2891","5235 S COLLEGE RD, NC, WILMINGTON, 28412","No_Match"
"2262","1722 W WALNUT ST, AR, ROGERS, 72756","No_Match"
"837","2400 32ND AVE S, ND, FARGO, 58103","No_Match"
"2890","NEW HANOVER REGIONAL MEDICAL CENTER, 151 SCOTTS HILL MEDICAL DRIVE, NC, WILMINGTON, 28411","No_Match"
"2265","208 MAIN STREET, P.O. BOX 569, ND, ROLETTE, 58366","No_Match"
"2264","KFHP ROHNERT PARK MOB PHARMACY, 5900 STATE FARM DRIVE, CA, ROHNERT PARK, 94928","No_Match"
"839","3000 32 AVENUE S, ND, FARGO, 58103","No_Match"
"129","BLDG 7, 317 N TELLURIDE ST, CO, AURORA, 80011","No_Match"
"834","DBA THE MEDICINE SHOPPE, 1605 SOUTH UNIVERSITY DRIVE, ND, FARGO, 58103","No_Match"
"833","2345 25TH ST. S., ND, FARGO, 58103","No_Match"
"2261","7910 US HWY 117, SUITE 110, NC, ROCKY POINT, 28457","No_Match"
"836","1702 SOUTH UNIVERSITY DR, ND, FARGO, 58103","No_Match"
"2260","1165 FRANKLIN STREET, VA, ROCKY MOUNT, 24151","No_Match"
"835","1720 SOUTH UNIVERSITY DRIVE, ND, FARGO, 58103","No_Match"
"2888","4521 OLEANDER DRIVE, NC, WILMINGTON, 28403","No_Match"
"2259","2624 SUNSET AVE, NC, ROCKY MOUNT, 27804","No_Match"
"444","943 PRESTON AVE, VA, CHARLOTTESVILLE, 22903","No_Match"
"2889","4600 OLEANDER DRIVE, NC, WILMINGTON, 28403","No_Match"
"445","1240 LEE STREET ROOM 1407, VA, CHARLOTTESVILLE, 22903","No_Match"
"2886","FAIRFAX SHOPPING CENTER, 2119 CONCORD PIKE, DE, WILMINGTON, 19803","No_Match"
"446","PHARMACY SERVICES, 500 MARTHA JEFFERSON DRIVE, VA, CHARLOTTESVILLE, 22911","No_Match"
"2887","2131 SOUTH 17TH STREET, PO BOX 9000, NC, WILMINGTON, 28402","No_Match"
"447","2289 GUNBARREL, TN, CHATTANOOGA, 37421","No_Match"
"2884","38882 MENTOR AVE, OH, WILLOUGHBY, 44094","No_Match"
"2255","2911 RIDGE RD, TX, ROCKWALL, 75032","No_Match"
"440","6649 MORRISON BLVD, NC, CHARLOTTE, 28211","No_Match"
"2885","39050 HIGHWAY 299, CA, WILLOW CREEK, 95573","No_Match"
"2256","309 N. MAIN STREET, PO BOX 546, CO, ROCKY FORD, 81067","No_Match"
"441","6018 THE PLAZA, NC, CHARLOTTE, 28215","No_Match"
"2882","1500 14TH ST W, SUITE 150, ND, WILLISTON, 58801","No_Match"
"2257","1329 TARBORO ST, NC, ROCKY MOUNT, 27801","No_Match"
"442","8538 N TRYON ST, NC, CHARLOTTE, 28262","No_Match"
"2883","2300 1ST ST S, MN, WILLMAR, 56201","No_Match"
"2258","3621 SUNSET AVE, NC, ROCKY MOUNT, 27804","No_Match"
"443","322 E MAIN ST, VA, CHARLOTTESVILLE, 22902","No_Match"
"120","923 AUBURN WAY N, WA, AUBURN, 98002","No_Match"
"448","127 NORTH MAIN, P.O. BOX 345, MI, CHEBOYGAN, 49721","No_Match"
"449","1031 CLEVELAND DRIVE, NY, CHEEKTOWAGA, 14225","No_Match"
"134","100-F W. DEAN KEETON, ROOM 1.110, TX, AUSTIN, 78712","No_Match"
"861","2920 N. 4TH STREET, AZ, FLAGSTAFF, 86004","No_Match"
"135","9801 MANCHACA RD., TX, AUSTIN, 78748","No_Match"
"860","3480 EAST ROUTE 66, AZ, FLAGSTAFF, 86004","No_Match"
"132","340 MARSHALL AVENUE, UNIT 100, IL, AURORA, 60506","No_Match"
"133","3640 TRAMORE POINT PARKWAY, ATTN: PHARMACY, GA, AUSTELL, 30106","No_Match"
"138","1636 BURDEN LAKE ROAD, NY, AVERILL PARK, 12018","No_Match"
"865","4800 S. SAGINAW ST., SUITE 1675, MI, FLINT, 48507","No_Match"
"139","INPATIENT PHARMACY, 1111 N. RONALD REAGAN PARKWAY, IN, AVON, 46123","No_Match"
"864","3097 N. GENESEE RD, MI, FLINT, 48506","No_Match"
"136","4501 GUADALUPE ST., TX, AUSTIN, 78751","No_Match"
"863","2918 NORTH SAGINAW STREET, MI, FLINT, 48505","No_Match"
"137","11724 RESEARCH BLVD., TX, AUSTIN, 78759","No_Match"
"862","1201 FLUSHING ROAD, SUITE 2, MI, FLINT, 48504","No_Match"
"869","8193 MALL ROAD, KY, FLORENCE, 41042","No_Match"
"868","1702 N WOOD AVE, AL, FLORENCE, 35630","No_Match"
"867","G-3333 BEECHER ROAD, SUITE B, MI, FLINT, 48532","No_Match"
"866","4400 S. SAGINAW ST, SUITE 1335, MI, FLINT, 48507","No_Match"
